TradingDate,Time,TSM_5m_Ret,TSM_Intraday_Ret,TSM_Mom3,TSM_Vol_Ratio
2024-04-02,11:10:00,0.0,0.006377551020408163,0.0,0.5669379736177378
2024-04-02,11:15:00,-0.0012674271229404308,0.00510204081632653,-0.0012755102040816326,0.8256880733944955
2024-04-02,11:20:00,0.0025380710659898475,0.007653061224489796,0.0012755102040816326,1.0563246728617486
2024-04-02,11:25:00,-0.0012658227848101266,0.006377551020408163,0.0,0.8295359434576398
2024-04-02,11:30:00,-0.0012674271229404308,0.00510204081632653,0.0,0.44120582950688764
2024-04-02,11:35:00,0.0,0.00510204081632653,-0.002551020408163265,0.45602605863192186
2024-04-02,11:40:00,0.0,0.00510204081632653,-0.0012755102040816326,0.5224902559780892
2024-04-02,11:45:00,0.0012690355329949238,0.006377551020408163,0.0012755102040816326,0.4469744887202193
2024-04-02,11:50:00,-0.0012674271229404308,0.00510204081632653,0.0,0.5278341703173416
2024-04-02,11:55:00,0.0,0.00510204081632653,0.0,0.7325007870710463
2024-04-02,12:00:00,0.0012690355329949238,0.006377551020408163,0.0,0.48975302154492906
2024-04-02,12:05:00,-0.0012674271229404308,0.00510204081632653,0.0,0.691471847217649
2024-04-02,12:10:00,0.0,0.00510204081632653,0.0,0.6255448997384481
2024-04-02,12:15:00,-0.0012690355329949238,0.003826530612244898,-0.002551020408163265,0.8135917683656377
2024-04-02,12:20:00,0.0012706480304955528,0.00510204081632653,0.0,0.6051803437424352
2024-04-02,12:25:00,0.0,0.00510204081632653,0.0,0.6151592823141707
2024-04-02,12:30:00,-0.0012690355329949238,0.003826530612244898,0.0,0.5993533946779408
2024-04-02,12:35:00,0.0,0.003826530612244898,-0.0012755102040816326,0.8555611474584801
2024-04-02,12:40:00,0.0,0.003826530612244898,-0.0012755102040816326,0.7578589634664401
2024-04-02,12:45:00,0.0012706480304955528,0.00510204081632653,0.0012755102040816326,2.241161616161616
2024-04-02,12:50:00,0.0,0.00510204081632653,0.0012755102040816326,0.6448508180943214
2024-04-02,12:55:00,0.0,0.00510204081632653,0.0012755102040816326,1.9056515646893977
2024-04-02,13:00:00,0.0025380710659898475,0.007653061224489796,0.002551020408163265,1.830571472820195
2024-04-02,13:05:00,0.0,0.007653061224489796,0.002551020408163265,1.6093009025546885
2024-04-02,13:10:00,0.0,0.007653061224489796,0.002551020408163265,1.2748295286095463
2024-04-02,13:15:00,-0.0012658227848101266,0.006377551020408163,-0.0012755102040816326,1.5658564160542678
2024-04-02,13:20:00,0.0012674271229404308,0.007653061224489796,0.0,2.1746508288735154
2024-04-02,13:25:00,0.0,0.007653061224489796,0.0,6.772618307733286
2024-04-03,09:00:00,0.0,0.001277139208173691,0.0,1.0
2024-04-03,09:05:00,0.0012755102040816326,0.002554278416347382,0.0,0.22664564446196295
2024-04-03,09:10:00,-0.0025477707006369425,0.0,0.0,0.7078753199819304
2024-04-03,09:15:00,-0.001277139208173691,-0.001277139208173691,-0.002554278416347382,0.3455771082679873
2024-04-03,09:20:00,0.0,-0.001277139208173691,-0.0038314176245210726,0.2415553809897879
2024-04-03,09:25:00,0.0,-0.001277139208173691,-0.001277139208173691,0.4349726775956284
2024-04-03,09:30:00,-0.0012787723785166241,-0.002554278416347382,-0.001277139208173691,0.7000000000000001
2024-04-03,09:35:00,-0.002560819462227913,-0.005108556832694764,-0.0038314176245210726,1.319948895783902
2024-04-03,09:40:00,0.0012836970474967907,-0.0038314176245210726,-0.002554278416347382,0.2685258964143426
2024-04-03,09:45:00,-0.001282051282051282,-0.005108556832694764,-0.002554278416347382,0.23937089526443137
2024-04-03,09:50:00,-0.0012836970474967907,-0.006385696040868455,-0.001277139208173691,0.44072998755703024
2024-04-03,09:55:00,0.0012853470437017994,-0.005108556832694764,-0.001277139208173691,0.3017952450266861
2024-04-03,10:00:00,-0.0012836970474967907,-0.006385696040868455,-0.001277139208173691,0.3558282208588957
2024-04-03,10:05:00,0.0012853470437017994,-0.005108556832694764,0.001277139208173691,0.7601904195180006
2024-04-03,10:10:00,0.0,-0.005108556832694764,0.0,0.18948296122209166
2024-04-03,10:15:00,0.0,-0.005108556832694764,0.001277139208173691,0.21447721179624665
2024-04-03,10:20:00,0.0012836970474967907,-0.0038314176245210726,0.001277139208173691,0.23685338668190914
2024-04-03,10:25:00,0.0,-0.0038314176245210726,0.001277139208173691,0.4526015184230689
2024-04-03,10:30:00,0.0,-0.0038314176245210726,0.001277139208173691,0.3481709401709402
2024-04-03,10:35:00,0.0,-0.0038314176245210726,0.0,0.8498101348697132
2024-04-03,10:40:00,0.0,-0.0038314176245210726,0.0,0.35551504102096626
2024-04-03,10:45:00,0.0,-0.0038314176245210726,0.0,0.35899858290033065
2024-04-03,10:50:00,0.0,-0.0038314176245210726,0.0,0.4126846220677672
2024-04-03,10:55:00,0.001282051282051282,-0.002554278416347382,0.001277139208173691,0.466704610130905
2024-04-03,11:00:00,0.0012804097311139564,-0.001277139208173691,0.002554278416347382,1.6284654005675616
2024-04-03,11:05:00,0.0,-0.001277139208173691,0.002554278416347382,1.2623058411726098
2024-04-03,11:10:00,0.0012787723785166241,0.0,0.002554278416347382,1.2190389224974318
2024-04-03,11:15:00,-0.001277139208173691,-0.001277139208173691,0.0,0.5238095238095238
2024-04-03,11:20:00,0.0012787723785166241,0.0,0.001277139208173691,0.9199270789510587
2024-04-03,11:25:00,-0.001277139208173691,-0.001277139208173691,-0.001277139208173691,0.5670541536716757
2024-04-03,11:30:00,0.0,-0.001277139208173691,0.0,0.9370467072816943
2024-04-03,11:35:00,0.0,-0.001277139208173691,-0.001277139208173691,0.5034799348437732
2024-04-03,11:40:00,-0.0012787723785166241,-0.002554278416347382,-0.001277139208173691,1.4830875975715525
2024-04-03,11:45:00,0.0,-0.002554278416347382,-0.001277139208173691,1.111111111111111
2024-04-03,11:50:00,0.0012804097311139564,-0.001277139208173691,0.0,1.6955960407402093
2024-04-03,11:55:00,0.0,-0.001277139208173691,0.001277139208173691,0.38161318300086733
2024-04-03,12:00:00,0.0,-0.001277139208173691,0.001277139208173691,0.5525021695111368
2024-04-03,12:05:00,0.0,-0.001277139208173691,0.0,0.6439226111357259
2024-04-03,12:10:00,0.0,-0.001277139208173691,0.0,0.6198778125465653
2024-04-03,12:15:00,0.0012787723785166241,0.0,0.001277139208173691,0.7494442680215943
2024-04-03,12:20:00,0.0,0.0,0.001277139208173691,0.5451067899266816
2024-04-03,12:25:00,-0.001277139208173691,-0.001277139208173691,0.0,0.528084493518963
2024-04-03,12:30:00,0.0025575447570332483,0.001277139208173691,0.001277139208173691,1.8891047675982662
2024-04-03,12:35:00,-0.0012755102040816326,0.0,0.0,1.120652015718236
2024-04-03,12:40:00,0.0,0.0,0.001277139208173691,0.43130990415335463
2024-04-03,12:45:00,0.0,0.0,-0.001277139208173691,0.6634909833276625
2024-04-03,12:50:00,0.0,0.0,0.0,0.6936416184971098
2024-04-03,12:55:00,0.0,0.0,0.0,1.0721868365180467
2024-04-03,13:00:00,-0.001277139208173691,-0.001277139208173691,-0.001277139208173691,0.978921043229725
2024-04-03,13:05:00,0.0,-0.001277139208173691,-0.001277139208173691,1.9495067714429024
2024-04-03,13:10:00,0.0012787723785166241,0.0,0.0,1.2276045122760453
2024-04-03,13:15:00,0.0,0.0,0.001277139208173691,1.6046475113832628
2024-04-03,13:20:00,0.001277139208173691,0.001277139208173691,0.002554278416347382,2.2222222222222223
2024-04-03,13:25:00,-0.00510204081632653,-0.0038314176245210726,-0.0038314176245210726,8.474074074074075
2024-04-08,09:00:00,0.0,-0.0038022813688212928,0.0,1.0
2024-04-08,09:05:00,-0.001272264631043257,-0.005069708491761723,0.0,0.2753663256842687
2024-04-08,09:10:00,0.0025477707006369425,-0.0025348542458808617,0.0,0.3087797619047619
2024-04-08,09:15:00,0.0,-0.0025348542458808617,0.0012674271229404308,0.23573345781304703
2024-04-08,09:20:00,0.0,-0.0025348542458808617,0.0025348542458808617,0.6498121636714388
2024-04-08,09:25:00,0.0,-0.0025348542458808617,0.0,0.44605263157894737
2024-04-08,09:30:00,0.0012706480304955528,-0.0012674271229404308,0.0012674271229404308,0.45460936813428243
2024-04-08,09:35:00,-0.0012690355329949238,-0.0025348542458808617,0.0,0.2775704105870377
2024-04-08,09:40:00,0.0012706480304955528,-0.0012674271229404308,0.0012674271229404308,0.24581236075583793
2024-04-08,09:45:00,0.0038071065989847717,0.0025348542458808617,0.0038022813688212928,1.575251998609663
2024-04-08,09:50:00,-0.0037926675094816687,-0.0012674271229404308,0.0012674271229404308,1.0761994355597366
2024-04-08,09:55:00,0.0012690355329949238,0.0,0.0012674271229404308,0.15012076546726946
2024-04-08,10:00:00,0.0,0.0,-0.0025348542458808617,0.28736676356589147
2024-04-08,10:05:00,0.0,0.0,0.0012674271229404308,0.12853285328532854
2024-04-08,10:10:00,-0.0012674271229404308,-0.0012674271229404308,-0.0012674271229404308,0.23304584120982988
2024-04-08,10:15:00,0.0,-0.0012674271229404308,-0.0012674271229404308,0.09956557473288717
2024-04-08,10:20:00,0.0,-0.0012674271229404308,-0.0012674271229404308,0.1002042602859644
2024-04-08,10:25:00,0.0012690355329949238,0.0,0.0012674271229404308,0.5380739398743135
2024-04-08,10:30:00,0.0,0.0,0.0012674271229404308,0.49451337193272676
2024-04-08,10:35:00,0.0025348542458808617,0.0025348542458808617,0.0038022813688212928,0.7402293967714528
2024-04-08,10:40:00,-0.0012642225031605564,0.0012674271229404308,0.0012674271229404308,0.2323026212525506
2024-04-08,10:45:00,-0.0012658227848101266,0.0,0.0,0.5754919794939639
2024-04-08,10:50:00,0.0,0.0,-0.0025348542458808617,0.20908372133883862
2024-04-08,10:55:00,0.0,0.0,-0.0012674271229404308,0.42645074224021595
2024-04-08,11:00:00,0.0,0.0,0.0,0.33
2024-04-08,11:05:00,0.0,0.0,0.0,0.29106474050294273
2024-04-08,11:10:00,0.0,0.0,0.0,0.44313146233382567
2024-04-08,11:15:00,0.0012674271229404308,0.0012674271229404308,0.0012674271229404308,0.43594824571628393
2024-04-08,11:20:00,-0.002531645569620253,-0.0012674271229404308,-0.0012674271229404308,0.37125178486435034
2024-04-08,11:25:00,0.0,-0.0012674271229404308,-0.0012674271229404308,0.34267413931144913
2024-04-08,11:30:00,0.0012690355329949238,0.0,-0.0012674271229404308,0.5883571576548581
2024-04-08,11:35:00,0.0,0.0,0.0012674271229404308,0.5713085486242386
2024-04-08,11:40:00,-0.0012674271229404308,-0.0012674271229404308,0.0,0.6087340097044552
2024-04-08,11:45:00,0.0012690355329949238,0.0,0.0,0.6279018350652222
2024-04-08,11:50:00,-0.0012674271229404308,-0.0012674271229404308,-0.0012674271229404308,0.5257142857142857
2024-04-08,11:55:00,0.0,-0.0012674271229404308,0.0,2.786290322580645
2024-04-08,12:00:00,-0.0012690355329949238,-0.0025348542458808617,-0.0025348542458808617,0.6875993640699524
2024-04-08,12:05:00,0.0,-0.0025348542458808617,-0.0012674271229404308,1.361473205048624
2024-04-08,12:10:00,0.0,-0.0025348542458808617,-0.0012674271229404308,0.7970057243505064
2024-04-08,12:15:00,-0.0012706480304955528,-0.0038022813688212928,-0.0012674271229404308,0.7074761665830406
2024-04-08,12:20:00,0.0,-0.0038022813688212928,-0.0012674271229404308,1.28717698683569
2024-04-08,12:25:00,0.001272264631043257,-0.0025348542458808617,0.0,1.064312736443884
2024-04-08,12:30:00,0.0,-0.0025348542458808617,0.0012674271229404308,2.462380300957592
2024-04-08,12:35:00,-0.0012706480304955528,-0.0038022813688212928,0.0,1.6902030008826125
2024-04-08,12:40:00,0.0,-0.0038022813688212928,-0.0012674271229404308,0.655592469545958
2024-04-08,12:45:00,0.0,-0.0038022813688212928,-0.0012674271229404308,1.1290670114199526
2024-04-08,12:50:00,0.0,-0.0038022813688212928,0.0,1.628099173553719
2024-04-08,12:55:00,0.0,-0.0038022813688212928,0.0,1.9195647950262287
2024-04-08,13:00:00,0.0,-0.0038022813688212928,0.0,0.6587870567719434
2024-04-08,13:05:00,-0.001272264631043257,-0.005069708491761723,-0.0012674271229404308,1.1523401081484246
2024-04-08,13:10:00,0.0012738853503184713,-0.0038022813688212928,0.0,1.5185840707964602
2024-04-08,13:15:00,-0.001272264631043257,-0.005069708491761723,-0.0012674271229404308,2.5007933989209774
2024-04-08,13:20:00,-0.0012738853503184713,-0.0063371356147021544,-0.0012674271229404308,2.690255546194889
2024-04-08,13:25:00,-0.0012755102040816326,-0.0076045627376425855,-0.0038022813688212928,7.276704338315713
2024-04-09,09:00:00,0.0,0.0025157232704402514,0.0,1.0
2024-04-09,09:05:00,0.0075282308657465494,0.010062893081761006,0.0,0.9409722222222222
2024-04-09,09:10:00,0.007471980074719801,0.01761006289308176,0.0,0.8424130906223304
2024-04-09,09:15:00,-0.003708281829419036,0.013836477987421384,0.011320754716981131,0.5657865041751298
2024-04-09,09:20:00,0.0,0.013836477987421384,0.0037735849056603774,0.2816526461505697
2024-04-09,09:25:00,0.0024813895781637717,0.016352201257861635,-0.0012578616352201257,0.285685310075554
2024-04-09,09:30:00,0.0049504950495049506,0.021383647798742137,0.007547169811320755,0.9775325015269174
2024-04-09,09:35:00,-0.003694581280788177,0.01761006289308176,0.0037735849056603774,0.5466000081290899
2024-04-09,09:40:00,-0.0012360939431396785,0.016352201257861635,0.0,0.3700600202665835
2024-04-09,09:45:00,0.0012376237623762376,0.01761006289308176,-0.0037735849056603774,0.2124737745565516
2024-04-09,09:50:00,0.0,0.01761006289308176,0.0,0.32811516968283927
2024-04-09,09:55:00,-0.0012360939431396785,0.016352201257861635,0.0,0.17246033193507204
2024-04-09,10:00:00,0.0,0.016352201257861635,-0.0012578616352201257,0.3770985336827938
2024-04-09,10:05:00,0.0024752475247524753,0.018867924528301886,0.0012578616352201257,0.47426772515740484
2024-04-09,10:10:00,0.0012345679012345679,0.02012578616352201,0.0037735849056603774,0.30571198712791636
2024-04-09,10:15:00,0.0,0.02012578616352201,0.0037735849056603774,0.48472240280847745
2024-04-09,10:20:00,-0.0012330456226880395,0.018867924528301886,0.0,0.14572993876893328
2024-04-09,10:25:00,0.0012345679012345679,0.02012578616352201,0.0,0.174634582242931
2024-04-09,10:30:00,0.0,0.02012578616352201,0.0,0.1766156570127735
2024-04-09,10:35:00,0.002466091245376079,0.022641509433962263,0.0037735849056603774,0.8749811035525321
2024-04-09,10:40:00,0.0024600246002460025,0.025157232704402517,0.005031446540880503,0.965671225230254
2024-04-09,10:45:00,-0.001226993865030675,0.02389937106918239,0.0037735849056603774,1.131394182547643
2024-04-09,10:50:00,0.002457002457002457,0.026415094339622643,0.0037735849056603774,1.1250742585568705
2024-04-09,10:55:00,-0.0012254901960784314,0.025157232704402517,0.0,0.592948717948718
2024-04-09,11:00:00,0.0,0.025157232704402517,0.0012578616352201257,0.2743441297658165
2024-04-09,11:05:00,0.0,0.025157232704402517,-0.0012578616352201257,0.45135352452425626
2024-04-09,11:10:00,0.001226993865030675,0.026415094339622643,0.0012578616352201257,0.6134353634824061
2024-04-09,11:15:00,0.0,0.026415094339622643,0.0012578616352201257,0.552260175905093
2024-04-09,11:20:00,0.0012254901960784314,0.027672955974842768,0.0025157232704402514,0.3578643578643579
2024-04-09,11:25:00,0.0,0.027672955974842768,0.0012578616352201257,0.3268263827270038
2024-04-09,11:30:00,-0.0012239902080783353,0.026415094339622643,0.0,0.5028361183504523
2024-04-09,11:35:00,0.0012254901960784314,0.027672955974842768,0.0,0.7281035795887281
2024-04-09,11:40:00,0.0012239902080783353,0.028930817610062894,0.0012578616352201257,0.3401469179175982
2024-04-09,11:45:00,-0.0012224938875305623,0.027672955974842768,0.0012578616352201257,0.7942719174090418
2024-04-09,11:50:00,0.0,0.027672955974842768,0.0,0.8546004029550033
2024-04-09,11:55:00,-0.0012239902080783353,0.026415094339622643,-0.0025157232704402514,0.3893552420075014
2024-04-09,12:00:00,0.0,0.026415094339622643,-0.0012578616352201257,0.6974485742032311
2024-04-09,12:05:00,0.0,0.026415094339622643,-0.0012578616352201257,0.236665172568355
2024-04-09,12:10:00,0.0012254901960784314,0.027672955974842768,0.0012578616352201257,0.5428161949122178
2024-04-09,12:15:00,0.0,0.027672955974842768,0.0012578616352201257,1.089812202004476
2024-04-09,12:20:00,-0.0012239902080783353,0.026415094339622643,0.0,0.46353251318101935
2024-04-09,12:25:00,0.0012254901960784314,0.027672955974842768,0.0,0.342360756259581
2024-04-09,12:30:00,0.0012239902080783353,0.028930817610062894,0.0012578616352201257,1.4743049705139004
2024-04-09,12:35:00,0.0,0.028930817610062894,0.0025157232704402514,1.3614956472099329
2024-04-09,12:40:00,0.0024449877750611247,0.031446540880503145,0.0037735849056603774,3.5732553891121666
2024-04-09,12:45:00,-0.0024390243902439024,0.028930817610062894,0.0,1.5096131023023973
2024-04-09,12:50:00,0.0,0.028930817610062894,0.0,0.8816090569673612
2024-04-09,12:55:00,0.0024449877750611247,0.031446540880503145,0.0,1.5639589169000934
2024-04-09,13:00:00,-0.0012195121951219512,0.03018867924528302,0.0012578616352201257,0.6511627906976745
2024-04-09,13:05:00,0.001221001221001221,0.031446540880503145,0.0025157232704402514,0.9112655199908873
2024-04-09,13:10:00,-0.0012195121951219512,0.03018867924528302,-0.0012578616352201257,1.5238303454306954
2024-04-09,13:15:00,0.001221001221001221,0.031446540880503145,0.0012578616352201257,1.3988414503325466
2024-04-09,13:20:00,-0.0012195121951219512,0.03018867924528302,-0.0012578616352201257,3.007182165842739
2024-04-09,13:25:00,0.0,0.03018867924528302,0.0,6.694375892973113
2024-04-10,09:00:00,0.0,0.001226993865030675,0.0,1.0
2024-04-10,09:05:00,0.0,0.001226993865030675,0.0,0.36006960923904446
2024-04-10,09:10:00,-0.004901960784313725,-0.0036809815950920245,0.0,0.394834455282319
2024-04-10,09:15:00,0.0012315270935960591,-0.00245398773006135,-0.0036809815950920245,0.3431298668676212
2024-04-10,09:20:00,-0.0012300123001230013,-0.0036809815950920245,-0.0049079754601227,0.2809388335704125
2024-04-10,09:25:00,0.0012315270935960591,-0.00245398773006135,0.001226993865030675,0.22587268993839835
2024-04-10,09:30:00,0.0012300123001230013,-0.001226993865030675,0.001226993865030675,0.2981651376146789
2024-04-10,09:35:00,-0.004914004914004914,-0.006134969325153374,-0.00245398773006135,0.8629055831628178
2024-04-10,09:40:00,0.0012345679012345679,-0.0049079754601227,-0.00245398773006135,0.32052245818455183
2024-04-10,09:45:00,0.0012330456226880395,-0.0036809815950920245,-0.00245398773006135,0.18446781036709092
2024-04-10,09:50:00,0.0012315270935960591,-0.00245398773006135,0.0036809815950920245,0.32109598853868193
2024-04-10,09:55:00,0.0,-0.00245398773006135,0.00245398773006135,0.4099282193202456
2024-04-10,10:00:00,0.0024600246002460025,0.0,0.0036809815950920245,0.7709892613081679
2024-04-10,10:05:00,0.0,0.0,0.00245398773006135,0.3627862746651874
2024-04-10,10:10:00,-0.001226993865030675,-0.001226993865030675,0.001226993865030675,0.5042885587379384
2024-04-10,10:15:00,-0.0012285012285012285,-0.00245398773006135,-0.00245398773006135,0.22946859903381642
2024-04-10,10:20:00,0.0024600246002460025,0.0,0.0,0.33831471480358066
2024-04-10,10:25:00,0.0,0.0,0.001226993865030675,0.1884333821376281
2024-04-10,10:30:00,0.001226993865030675,0.001226993865030675,0.0036809815950920245,0.3949820788530466
2024-04-10,10:35:00,0.0,0.001226993865030675,0.001226993865030675,0.5872529919287504
2024-04-10,10:40:00,0.0,0.001226993865030675,0.001226993865030675,0.2895752895752896
2024-04-10,10:45:00,0.0012254901960784314,0.00245398773006135,0.001226993865030675,0.8939199439841289
2024-04-10,10:50:00,0.0,0.00245398773006135,0.001226993865030675,0.5120983228779925
2024-04-10,10:55:00,0.0012239902080783353,0.0036809815950920245,0.00245398773006135,0.7741065407956844
2024-04-10,11:00:00,0.0,0.0036809815950920245,0.001226993865030675,0.5710286913925823
2024-04-10,11:05:00,-0.0024449877750611247,0.001226993865030675,-0.001226993865030675,1.397570629179746
2024-04-10,11:10:00,0.0012254901960784314,0.00245398773006135,-0.001226993865030675,0.3121895842202355
2024-04-10,11:15:00,-0.0012239902080783353,0.001226993865030675,-0.00245398773006135,0.4186583154771715
2024-04-10,11:20:00,0.0012254901960784314,0.00245398773006135,0.001226993865030675,1.1966942148760331
